id_che300,id_autohome,id_souhu,id_yiche,id_czb
13817,0,0,2502,0
13818,0,0,2503,0
13819,0,0,4092,9019421
13820,0,0,4093,9019422
13824,0,0,2501,9017517
13828,16297,123117,104635,6172
13829,16298,123118,104637,6173
13830,16299,123119,104638,6174
13831,16300,123120,104639,6176
13832,16301,123121,104640,6177
13833,14819,123122,104641,5048
13834,15099,0,103925,5250
13835,15100,124292,103927,5252
13837,0,124293,103928,0
13838,13783,0,102060,4257
13839,13784,0,102061,4258
13840,13785,0,102062,4259
13841,10713,117674,14602,1933
13842,10711,117673,13253,1931
13843,10710,117672,14604,1930
13844,10712,117671,14605,1932
13845,12548,119215,0,3266
13846,9759,117582,14606,14189
13847,15812,122688,103567,5772
13848,15813,122687,104328,5773
13849,15814,122686,104329,5774
13850,15815,122685,104330,5775
13851,15499,122684,104331,5529
13852,0,0,102151,0
13853,0,0,102221,0
13854,0,0,0,0
13855,16994,124541,106020,6749
13856,17023,124540,104412,6764
13857,9392,116304,12927,13952
13858,9363,116305,12928,13931
13859,4865,113601,7067,10696
13860,5202,113831,5723,10906
13861,7010,114587,10001,12222
13862,5769,114588,10002,11331
13863,7659,115021,10906,12648
13864,7660,115022,10907,12650
13865,16168,122819,104398,6058
13866,11776,119901,104790,2679
13867,0,0,101670,0
13868,11994,120757,102302,2846
13869,16832,123722,105167,6618
13870,0,117987,15166,0
13871,0,0,7041,9020386
13872,2432,106412,5735,8523
13873,9423,0,14918,9020390
13874,7662,115024,10908,12652
13875,7661,115023,10909,12651
13876,5484,113569,8523,11121
13877,0,0,7340,9020389
13878,0,0,5732,9020387
13879,0,0,5733,9020388
13880,14556,122818,103169,4849
13881,17068,123971,104226,6798
13882,17070,123969,104228,6800
13883,17069,123970,104227,6799
13884,17071,123968,104229,6801
13885,12925,121641,101132,3524
13886,12927,121639,101129,3526
13887,12926,121640,101131,3525
13888,12928,121638,101128,3527
13889,9784,116734,13258,14211
13890,9786,116736,13256,14213
13891,9785,116735,13257,14212
13892,9006,116737,13255,13641
13893,6999,0,11220,12215
13895,0,0,105740,9026574
13896,0,0,105739,9026573
13897,15395,122336,103514,5476
13898,15394,122337,103513,5475
13899,16691,123582,104918,6505
13900,10177,123581,103541,1500
13901,6953,0,3785,12180
13902,6996,0,3839,12212
13903,2404,105142,0,8497
13905,0,105136,3786,9019353
13906,0,105138,10470,9019356
13907,3010,0,3836,9090
13908,0,105133,3842,9019347
13909,0,105133,3845,9019350
13910,0,105134,3843,9019349
13911,3187,105134,3844,9019349
13912,2164,105121,3840,8265
13913,2165,0,3841,8266
13914,0,105130,3784,9019346
13915,0,105124,3782,9019345
13919,3009,0,3835,9089
13920,0,0,0,9019343
13921,0,105176,3783,9019357
13924,3860,0,7129,9891
13925,4258,0,7130,10197
13926,12592,0,100084,3299
13927,12492,0,16616,3221
13928,12348,0,16403,3105
13929,12493,0,16613,3222
13930,12494,0,16612,3223
13931,11367,0,16404,2409
13939,13551,121610,101823,4070
13940,13552,121609,101828,4071
13941,13554,121607,101833,4073
13942,13553,121608,101826,4072
13943,13555,121606,101832,4074
13944,13556,121605,101830,4075
13945,13557,121604,101835,4076
13946,11900,121611,101836,4077
13947,10522,117447,14228,1778
13948,10361,117448,14226,1654
13949,10523,117450,14378,1779
13950,10396,117449,14225,1678
13951,10362,117451,14227,1655
13952,10524,117452,14224,1780
13953,9892,117453,14162,14270
13954,12216,118963,16319,3004
13955,12217,118964,16318,3005
13956,12218,118965,16316,3006
13957,12219,119003,16315,3007
13958,13475,119859,101639,4005
13959,12220,119003,16313,3008
13960,13476,119860,101640,4006
13961,12221,118969,16259,3009
13962,13477,119861,101641,4007
13963,12222,119862,101642,4008
13964,12222,118968,16314,3010
13965,12223,119863,101643,4009
13966,12223,118967,16317,3011
13967,9590,116472,12945,14053
13968,9591,116488,12949,14054
13969,9592,116489,12950,14055
13970,10450,117388,14280,1714
13971,9593,116490,12951,14056
13972,9563,116491,12948,14034
13973,9594,116492,12947,14057
13974,9201,116493,12946,13812
13975,16627,123526,104994,6456
13976,16629,123528,104996,6458
13977,16628,123527,104995,6457
13978,16630,123529,104997,6460
13979,16632,123531,104999,6462
13980,16633,123532,105000,6463
13981,16634,123533,105001,6464
13982,16631,123530,104998,6461
13983,16635,123534,105004,6465
13984,16636,123535,105005,6466
13985,0,0,15289,0
13986,11245,118211,15283,2320
13987,11247,118209,15285,2322
13988,11246,118210,15284,2321
13989,11248,118208,15286,2323
13990,11250,118206,15288,2326
13991,11249,118207,15287,2324
13992,11240,118204,15292,2318
13993,0,0,12155,9023880
13994,0,0,12154,9023879
13995,0,0,12156,9023881
13996,0,0,12152,9023877
13997,0,0,12151,9023876
13998,0,0,12153,9023878
13999,0,0,12150,9023878
14000,0,0,11989,9023876
14001,16185,122795,104394,6073
14002,16187,122797,104393,6075
14003,16189,122799,104391,6077
14004,16186,122796,104395,6074
14005,16188,122798,104392,6076
14006,16190,122801,104390,6079
14007,16145,122800,104383,6036
14008,11063,118005,14985,2177
14009,11065,118007,14987,2179
14010,11067,118009,14989,2181
14011,11064,118006,14986,2178
14012,11066,118008,14988,2180
14013,9843,118010,14990,14246
14014,8302,115531,11775,13122
14015,8304,115533,11777,13124
14016,8306,115535,11779,13126
14017,8303,115532,11776,13123
14018,8305,115534,11778,13125
14019,8307,115536,11780,13127
14020,5249,113387,8268,10942
14021,5251,113389,8270,10944
14022,5255,113391,8272,10948
14023,5250,113388,8269,10943
14024,5254,113390,8271,10947
14025,5256,113392,8273,10949
14026,3348,106516,854,9390
14027,3350,0,4881,9014919
14028,3352,101809,4883,9014919
14029,3349,106516,4880,9391
14030,3351,0,4882,9014919
14031,3296,106515,4884,9338
14032,17449,124484,106087,7101
14033,17452,124487,106090,7105
14034,17447,124485,106085,7099
14035,17453,124488,106091,7106
14036,17451,124486,106089,7104
14037,17448,124483,106086,7100
14038,17450,124482,106088,7103
14039,13069,119571,101179,3652
14040,13071,119569,101180,3654
14041,13070,119570,101181,3653
14042,13072,119568,101182,3655
14043,13073,119567,101183,3656
14044,8741,115837,12183,13439
14045,8743,115839,12185,13441
14046,8742,115838,12184,13440
14047,8744,115840,12186,13442
14048,8745,115841,12187,13443
14049,8746,115842,12188,13444
14050,5523,113682,8700,9008210
14051,5303,113684,8702,10985
14052,5524,113683,8701,9008211
14053,5522,113685,8703,11151
14054,5526,113686,8704,11155
14055,5525,113687,8705,11154
14056,11506,121596,15761,2506
14057,11418,121598,15772,2447
14058,12350,121597,15763,3107
14059,12351,121599,15775,3108
14060,12352,121600,15777,3109
14061,12353,121601,15778,3110
14062,7517,115319,13296,12549
14063,7519,115321,13301,12551
14064,7518,115320,13298,12550
14065,7518,115322,13302,12552
14066,7521,115323,13303,12553
14067,7522,115324,13304,12554
14068,0,0,16101,9014952
14069,0,101793,11100,9014948
14070,0,111300,11102,9014949
14071,0,111295,11101,9014948
14072,0,111307,11103,9014949
14073,0,111308,11104,9014950
14074,0,111316,11105,9014951
14075,3452,101785,843,9488
14076,3436,101788,845,9471
14077,3453,101784,844,9489
14078,3454,101786,846,9490
14079,0,101789,847,9014947
14080,3455,101791,840,9491
14081,0,101787,848,9014947
14082,3456,101790,841,9492
14083,0,101775,10265,0
14084,0,101774,10266,0
14085,1773,101758,834,7308
14086,1794,101760,836,7434
14087,1924,101766,842,7442
14088,1676,101759,835,6556
14089,1775,101762,838,7321
14090,1796,101763,839,7450
14091,13545,121610,101827,4063
14092,11944,118800,15844,2799
14093,13546,121609,101826,4064
14094,11945,118799,15867,2800
14095,13547,121306,101825,4065
14096,13548,121608,101824,4066
14097,11946,118798,15868,2801
14098,13549,121307,101822,4067
14099,13550,121604,101820,4069
14100,11412,118797,15869,2444
14101,16025,122577,104100,5930
14102,16027,122575,104098,5932
14103,16026,122576,104099,5931
14104,16028,122573,104097,5933
14105,11451,118356,15462,2477
14106,11453,118353,15472,2479
14107,11452,118354,15471,2478
14108,11454,118352,15470,2480
14109,11455,118351,15469,2481
14110,6320,0,9861,11746
14111,6364,0,9863,11771
14112,6363,0,9862,11770
14113,6365,0,9864,11772
14114,6366,0,9865,11773
14115,5696,0,9866,11289
14116,6367,0,9867,11774
14117,0,0,101527,9014953
14118,2766,0,849,8858
14119,2729,0,4814,8818
14120,2767,0,4815,8859
14121,2768,0,4816,8860
14122,2730,0,851,8819
14123,0,101668,805,9014901
14124,0,0,806,9014902
14125,1346,101661,802,0
14126,1345,101662,801,3975
14127,1344,101663,800,3975
14128,1819,101672,804,7577
14129,1341,101660,799,3952
14130,1342,101660,798,3956
14131,1340,101659,803,3947
14132,1343,101659,797,3965
14133,438,101639,790,10302
14134,18,101641,789,7476
14135,439,101640,791,10312
14136,441,101638,793,10329
14137,440,101637,792,10322
14138,442,101636,794,10339
14139,100730,101643,795,9006679
14140,100729,101643,796,9006678
14141,2158,0,833,8259
14142,2160,0,831,8261
14143,2161,0,830,8262
14144,2159,0,832,8260
14145,2162,0,829,8263
14146,2163,0,828,8264
14147,0,0,827,9014933
14148,0,0,826,0
14149,100733,0,8541,9014934
14150,0,101737,824,9014931
14151,0,0,823,9014930
14152,0,101734,822,9014929
14153,0,101736,825,9014932
14154,0,0,0,9007261
14155,0,101734,821,9014928
14156,0,0,820,9014927
14157,2126,101713,813,8230
14158,2127,101716,814,8231
14159,2128,101717,815,8232
14160,2129,101711,816,8233
14161,2130,101714,817,8234
14162,2131,0,818,8235
14163,0,0,837,9014922
14164,1461,101704,812,4887
14165,0,101702,810,0
14166,0,101703,0,0
14167,0,0,15541,9005337
14169,0,0,807,9014910
14170,0,101682,10261,9014912
14171,0,0,808,9003623
14172,0,0,10263,9014918
14174,0,101687,10264,9014914
14175,0,101687,10260,9014911
14177,14170,120467,102388,4559
14178,14171,120477,102387,4560
14179,14168,120468,102386,4556
14180,14169,120478,102385,4557
14181,14166,120469,102384,4554
14182,14167,120479,102383,4555
14183,14164,120470,102382,4552
14184,14165,120480,102381,4553
14185,14162,120471,102380,4550
14186,14163,120483,102379,4551
14187,15052,121821,103182,5208
14188,15060,123063,103182,5217
14189,15053,121822,103182,5209
14190,15061,121829,103182,5218
14191,14160,120472,102378,4548
14192,15054,121823,103188,5210
14193,14161,120484,102377,4549
14194,15062,121830,103188,5219
14195,15055,121824,103188,5211
14196,15063,121831,103188,5220
14197,14158,120473,102376,4545
14198,15056,121825,103190,5212
14199,14159,120485,102375,4546
14200,15064,121832,103190,5221
14201,15057,121826,103190,5213
14202,15065,121833,103190,5222
14203,14156,120474,102374,4543
14204,15058,121827,103192,5214
14205,14157,120486,102373,4544
14206,15066,121834,103192,5223
14207,15059,121828,103192,5215
14208,15067,121835,103192,5224
14209,10417,118432,14290,1693
14210,10415,118433,14289,1691
14211,10413,118434,14284,1689
14212,10416,113830,14288,1692
14213,10414,113764,14287,1690
14214,6158,0,14286,9015568
14215,6158,0,14285,9015567
14216,6158,113765,14283,11642
14219,0,0,11866,9015563
14220,0,0,11867,9003281
14221,0,0,11868,9015564
14222,0,0,14277,9015566
14223,0,0,14276,9015565
14224,7460,114913,10618,12503
14225,7459,114914,10619,12501
14226,7461,114915,10617,12504
14227,5740,0,8945,11312
14228,5711,0,8946,11304
14229,5242,0,8947,10937
14230,0,0,0,0
14231,4307,113218,6961,10237
14232,4306,113219,6962,10236
14234,0,0,6530,9015560
14236,2406,0,3866,8499
14237,4346,0,3867,10272
14238,2240,0,6526,8342
14239,0,106559,6529,9015559
14240,17740,122656,104153,7311
14241,17742,122654,104201,7313
14242,17741,122655,104199,7312
14243,17743,122653,104202,7314
14244,17744,122652,104203,7315
14245,9472,116494,13013,13997
14246,9473,116495,13009,13998
14247,9474,116496,13012,13999
14248,9475,116497,13011,14000
14249,8512,115469,11752,13278
14250,8513,115470,11750,13279
14251,8259,115471,11753,13090
14252,8248,115472,11754,13081
14253,8514,115473,11755,13280
14254,0,0,8547,9019367
14255,0,111703,7924,9019366
14256,3634,0,3863,9663
14257,3635,0,5669,9664
14258,3515,0,3864,9551
14259,3111,0,4020,9159
14260,2725,0,4021,8814
14261,0,0,0,9019363
14262,0,0,0,9019362
14263,0,0,6509,9019359
14268,16073,124683,104388,5974
14269,16201,122810,104382,6089
14270,16193,122811,104381,6080
14271,16200,124684,104387,6088
14272,16199,124685,104389,6086
14273,16194,122812,104380,6081
14274,16198,124686,104385,6085
14275,16195,122813,104379,6082
14276,16197,124687,104384,6084
14277,16196,122814,104146,6083
14278,10411,117347,14449,1688
14279,10407,117346,14450,1684
14280,10408,117345,14451,1685
14281,10409,117344,14452,1686
14282,10410,117343,14453,1687
14283,8246,0,11697,13079
14284,8247,0,11698,13080
14285,6582,0,11699,11932
14286,8318,0,11700,13134
14287,16722,0,104136,6533
14288,0,0,0,0
14289,0,0,0,0
14290,3812,112605,0,9840
14291,15636,123329,104107,5640
14292,15637,123331,104105,5641
14293,15638,123330,104106,5642
14294,15639,123333,104102,5643
14295,15641,123334,104104,5646
14296,15640,123332,104103,5645
14297,10299,116607,14124,1609
14298,10300,116608,14126,1610
14299,10301,116609,14125,1611
14300,10302,116610,14129,1612
14301,10303,116612,14127,1613
14302,10298,116611,14128,1608
14303,6956,114562,9941,12182
14304,6955,114561,9943,12181
14305,6603,114560,9942,11946
14306,6959,114565,9944,12185
14307,6958,114627,9946,12184
14308,6957,114564,9945,12183
14309,14155,120725,102372,4542
14310,12709,120726,102371,3369
14311,8218,116589,12300,13058
14312,9578,116590,12301,14043
14314,4347,0,3290,10273
14315,0,0,8548,10273
14316,2731,0,3291,8820
14317,0,0,8549,8820
14318,0,106582,3289,0
14319,0,106516,10514,9391
14320,0,101807,10515,9395
14321,0,106516,3873,0
14322,0,101809,3872,9018445
14323,0,0,3865,9018443
14324,0,0,3871,9018444
14325,0,0,3862,9018442
14326,0,0,6516,9018220
14327,4345,111695,6524,9018224
14328,4167,111692,6518,9018221
14329,4345,111695,6517,10271
14330,4168,111696,6525,9018225
14331,4168,111696,6522,9018225
14332,2786,106574,6523,8878
14333,0,0,3868,0
14334,0,106575,3869,9018219
14335,2785,106574,3860,9018218
14336,0,0,3870,0
14337,1851,106572,6519,9018226
14338,0,106571,16166,9018226
14341,0,0,6905,9003632
14343,14915,0,102985,5111
14344,14916,0,102984,5112
14345,14828,0,102946,5055
14346,15017,0,0,5182
14347,12831,0,15779,9011603
14348,12833,0,15781,9011605
14349,12832,0,15780,9011604
14350,12834,0,15782,9011606
14351,13319,0,0,0
14352,11743,118559,0,0
14353,11744,118558,15797,0
14354,11745,118557,15795,0
14355,11392,118553,112049,0
14356,11746,118556,15796,0
14357,11740,118552,15789,0
14358,11747,118557,15795,0
14359,11748,118556,15796,0
14360,9060,116983,14790,0
14361,8722,116982,14789,0
14362,9750,116721,0,0
14363,9750,116721,0,0
14364,0,102617,12165,0
14365,0,115816,12161,0
14366,0,115818,12164,0
14367,0,115817,12162,0
14368,0,115818,11932,0
14369,0,115819,11933,0
14370,6628,0,0,0
14371,6629,0,0,0
14372,4804,113078,7424,0
14373,5724,113828,8939,0
14374,4805,113079,7425,0
14375,4806,113080,7426,0
14376,3280,102606,1816,0
14377,3281,102607,1817,0
14378,3282,0,1818,0
14379,3287,0,1832,0
14380,3288,0,1841,0
14381,3289,102605,1842,0
14382,3290,102616,1840,0
14383,3291,102605,1839,0
14385,2358,102575,10481,0
14386,0,102576,10478,0
14387,0,102577,10480,0
14388,2361,102571,10479,0
14389,2361,102591,1819,0
14390,2362,102584,1815,0
14391,2363,102587,10482,0
14392,2369,102566,10476,0
14393,2363,102570,10475,0
14394,2360,102581,1828,0
14395,2364,102580,108072,0
14396,2365,102590,1830,0
14397,2366,102583,1831,0
14399,2368,102582,1833,0
14400,2371,102588,1834,0
14401,2370,102585,1835,0
14402,2369,102592,10474,0
14404,2367,102586,10477,0
14405,0,0,1826,0
14406,1747,0,1827,0
14407,1867,102556,1821,0
14408,1750,0,1822,0
14409,0,102543,1824,0
14410,1751,102549,1823,0
14411,1753,102555,1825,0
14412,825,102522,1803,0
14413,825,102519,1805,0
14414,0,102522,1804,0
14415,0,102523,1812,0
14416,919,0,1836,0
14418,825,102529,1807,0
14419,920,102520,1806,0
14420,227,102530,1809,0
14421,1115,102528,1810,0
14422,1115,102530,1808,0
14423,225,102526,1811,0
14424,0,0,1813,0
14425,100849,102521,1814,0
14426,14802,121188,0,5032
14427,0,0,0,9014778
14428,15290,119095,106395,3146
14429,15292,119093,14218,3138
14430,15296,119091,16447,3140
14431,15291,119094,16448,3147
14432,15293,119092,14242,3139
14433,15297,119090,16452,3141
14434,15294,119791,101489,3923
14435,15295,119790,101487,3924
14436,12393,119096,16451,3148
14437,15298,119100,16454,5389
14438,15299,119099,16453,5390
14439,15300,119098,16455,3145
14440,12394,119097,16450,3149
14441,10401,117341,11996,1683
14442,8541,117341,11992,9014772
14443,10366,117340,11998,1658
14444,8523,117340,11971,9014773
14445,8541,117341,12000,9014768
14446,6576,0,0,9014774
14447,8523,117340,12001,9014769
14448,8544,117341,12002,9014770
14449,8545,117340,12003,9014771
14450,8546,117341,12004,9014772
14451,8547,117340,12005,9014773
14452,6670,0,0,9014775
14453,7608,115010,0,12610
14454,6576,114494,9895,11928
14455,7639,115011,0,12637
14456,6668,114495,9896,11982
14457,6669,114496,9897,11983
14458,6670,114497,9898,11984
14459,5445,0,8445,11083
14460,5446,116778,8446,11084
14461,5447,113506,8447,11085
14462,5448,113507,8448,11086
14463,5451,0,8452,11089
14464,5452,0,8453,11090
14465,5449,0,8449,11087
14466,5450,0,8451,11088
14467,3061,102638,1898,9128
14468,0,102632,1857,9014760
14469,3076,102640,4848,9131
14470,0,102636,1858,9014761
14471,3059,102638,4865,9125
14472,3060,102640,4867,9127
14473,0,0,1859,9014762
14474,0,0,1860,9014763
14475,3077,102638,4869,9132
14476,3078,102640,4871,9133
14477,0,0,1861,9014764
14478,0,0,1862,9014765
14479,0,0,1863,9014765
14480,0,0,1864,9014766
14481,0,0,1853,9014757
14482,2461,102629,1854,9014758
14483,2532,102630,1855,9014759
14484,2533,102631,1856,8626
14485,1973,0,1844,8083
14486,1973,102622,1847,9014752
14487,1562,102622,1848,9014753
14489,1561,102623,1850,5620
14490,1562,0,1846,9014751
14491,1402,102622,9197,4427
14492,1447,102618,1849,9014754
14493,0,102618,1851,9014755
14494,1561,0,1852,9014756
14495,1561,0,1845,9014750
14496,16684,123584,104801,6499
14497,16685,123585,104873,6500
14498,14446,123586,104872,4748
14499,16686,123587,104876,6501
14500,16373,123458,104761,6242
14501,16375,123459,104760,6244
14502,16374,123460,104759,6243
14503,16569,123461,104455,6400
14504,16376,123454,104757,6245
14505,16377,123455,104754,6246
14506,14782,123457,104751,5015
14507,16570,123456,104753,6402
14508,0,123499,0,0
14509,16599,123500,104854,6427
14510,16600,123501,104853,6429
14511,16601,123503,0,6430
14512,16602,123505,104851,6431
14513,16603,123506,0,6432
14514,12894,119396,100376,3502
14515,14119,120450,102315,4519
14516,14120,120449,102314,4521
14517,0,0,101399,9024658
14518,10334,117334,14250,1636
14519,9918,117333,14235,14293
14520,10335,117332,14251,1637
14521,10336,117331,14252,1638
14522,10337,117330,14253,1639
14523,10338,117329,14254,1640
14524,14527,120889,102543,4828
14525,14504,120890,102544,4806
14526,14528,120891,102546,4829
14527,14529,120892,102547,4830
14528,14530,120893,102548,4832
14529,6286,114807,9580,11723
14530,7368,114808,9581,12430
14531,7369,114809,9582,12431
14532,7370,114810,9583,12432
14533,14532,120889,102527,4834
14534,14292,120890,102533,4634
14535,14533,120891,102534,4835
14536,14534,120892,102535,4836
14537,14535,120893,102536,4837
14538,6283,114807,10695,11720
14539,6284,114808,10696,11721
14540,6285,114809,10697,11722
14541,5361,114810,10698,11015
14542,0,119187,16654,9020435
14543,12505,119186,16653,9020434
14544,12505,119185,16652,3232
14545,9966,119184,16651,14327
14546,6565,114423,11673,11917
14547,8219,114423,11673,13059
14548,6566,114424,9784,11918
